海子的诗,海子,8.9,https://img3.doubanio.com/view/subject/s/public/s1067491.jpg,https://book.douban.com/subject/1011754/
你当像鸟飞往你的山,[美] 塔拉·韦斯特弗,8.9,https://img9.doubanio.com/view/subject/s/public/s33492346.jpg,https://book.douban.com/subject/33440205/
呼兰河传,萧红,8.9,https://img3.doubanio.com/view/subject/s/public/s1167060.jpg,https://book.douban.com/subject/1060852/
飞鸟集,[印] 罗宾德拉纳德·泰戈尔,8.9,https://img3.doubanio.com/view/subject/s/public/s1044902.jpg,https://book.douban.com/subject/1058661/
看不见的城市,[意大利]伊塔洛·卡尔维诺,8.8,https://img3.doubanio.com/view/subject/s/public/s1804710.jpg,https://book.douban.com/subject/1863930/
鹿鼎记（全五册）,金庸,8.8,https://img3.doubanio.com/view/subject/s/public/s3134040.jpg,https://book.douban.com/subject/1212893/
唐诗三百首,蘅塘退士,9.4,https://img1.doubanio.com/view/subject/s/public/s1008848.jpg,https://book.douban.com/subject/1013267/
朝花夕拾,鲁迅,8.8,https://img3.doubanio.com/view/subject/s/public/s2875823.jpg,https://book.douban.com/subject/1449352/
斯通纳,[美] 约翰·威廉斯,8.8,https://img3.doubanio.com/view/subject/s/public/s28332051.jpg,https://book.douban.com/subject/26425831/
梦里花落知多少,三毛,8.8,https://img3.doubanio.com/view/subject/s/public/s2393243.jpg,https://book.douban.com/subject/2070844/
人生的枷锁,[英] 毛姆,9.0,https://img1.doubanio.com/view/subject/s/public/s3983958.jpg,https://book.douban.com/subject/2035171/
边城,沈从文,8.7,https://img1.doubanio.com/view/subject/s/public/s1595557.jpg,https://book.douban.com/subject/1057244/
罗杰疑案,[英] 阿加莎·克里斯蒂,8.9,https://img1.doubanio.com/view/subject/s/public/s1772249.jpg,https://book.douban.com/subject/1807516/
金色梦乡,[日] 伊坂幸太郎,9.0,https://img9.doubanio.com/view/subject/s/public/s4444885.jpg,https://book.douban.com/subject/5038409/
王尔德童话,[英] 王尔德,9.1,https://img9.doubanio.com/view/subject/s/public/s2019056.jpg,https://book.douban.com/subject/1119839/
时间简史,[英] 史蒂芬·霍金,8.8,https://img3.doubanio.com/view/subject/s/public/s1914861.jpg,https://book.douban.com/subject/1034282/
陆犯焉识,严歌苓,8.8,https://img3.doubanio.com/view/subject/s/public/s6987353.jpg,https://book.douban.com/subject/6880158/
叫魂,[美] 孔飞力,9.0,https://img3.doubanio.com/view/subject/s/public/s9015481.jpg,https://book.douban.com/subject/10471333/
冬牧场,李娟,9.0,https://img3.doubanio.com/view/subject/s/public/s8958901.jpg,https://book.douban.com/subject/10522856/
一个陌生女人的来信,[奥] 斯台芬·茨威格,8.7,https://img1.doubanio.com/view/subject/s/public/s2611329.jpg,https://book.douban.com/subject/2154960/
鼠疫,(法)阿尔贝·加缪,9.1,https://img3.doubanio.com/view/subject/s/public/s27003191.jpg,https://book.douban.com/subject/24257229/
